timestamp,region,consumption_mw,city,latitude,longitude,temperature,temperature_feels_like,humidity,wind_speed,precipitation,cloud_cover,pressure,date,is_holiday,is_holiday_eve,is_holiday_after,days_to_holiday,days_from_holiday,holiday_name,hour,day_of_week,day_of_month,month,quarter,day_of_year,week_of_year,is_weekend,is_business_hour,sin_hour,cos_hour,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_day_of_year,cos_day_of_year
2021-01-01 23:00:00,Alentejo,263.97066261508155,Évora,38.57,-7.91,8.194470843809999,7.560148033219492,87.06659895236778,12.686456211810139,0.2716711383682239,70.01704877569678,1009.16082181022,2021-01-01,1,0,0,46,999,Ano Novo,23,4,1,1,1,1,53,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162
2021-01-02 00:00:00,Alentejo,313.2173804904341,Évora,38.57,-7.91,6.1775275973799815,5.838009882391806,94.5837884316178,6.790354299763509,1.414846142138702,67.14639980119205,1014.9708399461975,2021-01-02,0,0,1,45,1,,0,5,2,1,1,2,53,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 01:00:00,Alentejo,307.70640091146674,Évora,38.57,-7.91,7.127273702125583,6.746338731635741,97.32160412824533,7.618699409796849,1.281102758513794,78.93510976409254,1007.2117920891748,2021-01-02,0,0,1,45,1,,1,5,2,1,1,2,53,1,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 02:00:00,Alentejo,427.1221746106077,Évora,38.57,-7.91,6.841247957369539,6.575659437152848,87.84851346816355,5.311770404333819,0.5700574723795954,82.15465531651375,1015.275783516375,2021-01-02,0,0,1,45,1,,2,5,2,1,1,2,53,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 03:00:00,Alentejo,433.5610875490681,Évora,38.57,-7.91,7.384486444013662,7.101231124845745,93.32593583845217,5.665106383358347,1.2134438520611353,100.0,1013.256616830783,2021-01-02,0,0,1,45,1,,3,5,2,1,1,2,53,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 04:00:00,Alentejo,438.7160819053604,Évora,38.57,-7.91,11.563669615557568,11.006748393422388,95.75684323969794,11.138424442703597,0.0,53.94801784577835,1009.9293466597359,2021-01-02,0,0,1,45,1,,4,5,2,1,1,2,53,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 05:00:00,Alentejo,428.7236420724378,Évora,38.57,-7.91,12.403983768584977,11.95218667209987,88.71234433076334,9.03594192970215,2.0287596573402493,85.38267149890677,1017.9412007272875,2021-01-02,0,0,1,45,1,,5,5,2,1,1,2,53,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 06:00:00,Alentejo,561.7240649684915,Évora,38.57,-7.91,9.783766243762777,9.087407294575224,88.31727336373638,13.927178983751064,0.18984941120475424,75.21981837853929,1009.5400281970516,2021-01-02,0,0,1,45,1,,6,5,2,1,1,2,53,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 07:00:00,Alentejo,474.4390788423891,Évora,38.57,-7.91,11.686830154007973,11.051159023454636,90.58910871063551,12.713422611066758,0.09807385154472079,87.21630321558048,1015.4619734025091,2021-01-02,0,0,1,45,1,,7,5,2,1,1,2,53,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 08:00:00,Alentejo,515.7774543858682,Évora,38.57,-7.91,13.5607675254938,13.180365807872418,73.19431814547984,7.608034352427632,2.978046727909641,76.50219435501272,1014.3217335907495,2021-01-02,0,0,1,45,1,,8,5,2,1,1,2,53,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 09:00:00,Alentejo,533.4726896701555,Évora,38.57,-7.91,13.256877993521938,12.757021129942668,78.74665700888073,9.9971372715854,3.745890506019304,79.56645983060315,1018.2440602804996,2021-01-02,0,0,1,45,1,,9,5,2,1,1,2,53,1,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 10:00:00,Alentejo,548.9879202738008,Évora,38.57,-7.91,14.383124702123093,14.056692174622366,81.20763640000678,6.52865055001454,0.0,49.09188285875484,1015.4875821097523,2021-01-02,0,0,1,45,1,,10,5,2,1,1,2,53,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 11:00:00,Alentejo,678.0943437891166,Évora,38.57,-7.91,13.31667597400747,12.749281231763598,74.64345826829573,11.347894844877448,0.7861070792500581,86.70538399648287,1016.4089303489595,2021-01-02,0,0,1,45,1,,11,5,2,1,1,2,53,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 12:00:00,Alentejo,654.6271468082955,Évora,38.57,-7.91,14.130400582809285,13.579377417285437,70.87819386297878,11.020463310476941,0.0,61.652107272956684,1006.3110508662369,2021-01-02,0,0,1,45,1,,12,5,2,1,1,2,53,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 13:00:00,Alentejo,684.8356799513275,Évora,38.57,-7.91,11.225148745153914,10.71698643030206,77.09413757197746,10.163246297037107,0.0,52.51814604684061,1018.8488802150838,2021-01-02,0,0,1,45,1,,13,5,2,1,1,2,53,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 14:00:00,Alentejo,633.1175090047759,Évora,38.57,-7.91,11.267419284553036,10.659071892372744,78.64698982931588,12.166947843605849,0.0,57.85775492736979,1011.0839255218641,2021-01-02,0,0,1,45,1,,14,5,2,1,1,2,53,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 15:00:00,Alentejo,679.3879920855516,Évora,38.57,-7.91,11.90304424321422,11.569878585112717,78.6619325780413,6.6633131620300805,0.0,55.631423845936666,1023.8888739620013,2021-01-02,0,0,1,45,1,,15,5,2,1,1,2,53,1,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 16:00:00,Alentejo,532.9597624266913,Évora,38.57,-7.91,12.361406244880182,11.926040269384064,77.19327164245753,8.70731950992237,3.351650004790663,92.41805049973519,1012.8447291423718,2021-01-02,0,0,1,45,1,,16,5,2,1,1,2,53,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 17:00:00,Alentejo,568.5251633476502,Évora,38.57,-7.91,10.084033816192209,9.63625370890549,87.20747297484405,8.955602145734373,0.0,42.81653455227394,1017.3967058998187,2021-01-02,0,0,1,45,1,,17,5,2,1,1,2,53,1,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 18:00:00,Alentejo,518.3361280970562,Évora,38.57,-7.91,9.129166352439135,8.645214039295388,88.01898031989316,9.679046262874943,3.0029851422328697,83.95881279205399,1016.1293085274299,2021-01-02,0,0,1,45,1,,18,5,2,1,1,2,53,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 19:00:00,Alentejo,399.9269288290013,Évora,38.57,-7.91,8.434087167531139,7.9480334687230885,82.57283635775502,9.721073976161014,2.92217202799038,81.2991874392956,1010.5376698908024,2021-01-02,0,0,1,45,1,,19,5,2,1,1,2,53,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 20:00:00,Alentejo,399.6933678896516,Évora,38.57,-7.91,11.47892452631087,10.90307766564448,81.78612904403617,11.516937213327786,0.0,58.93881565437106,1012.8452829064616,2021-01-02,0,0,1,45,1,,20,5,2,1,1,2,53,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 21:00:00,Alentejo,308.0989589703421,Évora,38.57,-7.91,7.810966979517711,7.309792858058415,97.44478163610535,10.02348242918591,2.8205918802491667,77.87068727257333,1015.2878619318876,2021-01-02,0,0,1,45,1,,21,5,2,1,1,2,53,1,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 22:00:00,Alentejo,351.3849002917284,Évora,38.57,-7.91,3.716097843238857,2.860924372612197,100.0,17.1034694125332,0.0,48.21598076413936,1010.1582277974147,2021-01-02,0,0,1,45,1,,22,5,2,1,1,2,53,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-02 23:00:00,Alentejo,247.55973600695336,Évora,38.57,-7.91,5.7879371164625315,5.192384298284404,98.07294664328685,11.911056363562558,0.22778413885850624,73.0854211931738,1011.9614998221111,2021-01-02,0,0,1,45,1,,23,5,2,1,1,2,53,1,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048
2021-01-03 00:00:00,Alentejo,319.76921236670603,Évora,38.57,-7.91,8.968254643159291,8.37347064121529,96.25730612495677,11.895680038880029,1.0756111974377978,81.83111475755554,1009.1165233750114,2021-01-03,0,0,0,44,2,,0,6,3,1,1,3,53,1,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 01:00:00,Alentejo,329.2430270682001,Évora,38.57,-7.91,7.717491290675254,7.540387830879523,95.24717447328518,3.542069195914622,4.189995981647199,79.09384316640026,1012.0292537750253,2021-01-03,0,0,0,44,2,,1,6,3,1,1,3,53,1,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 02:00:00,Alentejo,354.5266091141898,Évora,38.57,-7.91,7.19491707996774,6.705472076845522,90.9729986284122,9.788900062444352,6.675547796854148,85.72012800944424,1007.5670224577362,2021-01-03,0,0,0,44,2,,2,6,3,1,1,3,53,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 03:00:00,Alentejo,456.8809662739961,Évora,38.57,-7.91,5.7794484926055905,5.294036805333446,100.0,9.708233745442877,0.4269675415807322,68.4455507036472,1020.5904288823525,2021-01-03,0,0,0,44,2,,3,6,3,1,1,3,53,1,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 04:00:00,Alentejo,369.4553378376507,Évora,38.57,-7.91,9.659768745227842,9.208939412701005,85.50800013170941,9.016586650536736,0.0,29.3251755429745,1010.5290185744349,2021-01-03,0,0,0,44,2,,4,6,3,1,1,3,53,1,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 05:00:00,Alentejo,403.0026244842428,Évora,38.57,-7.91,10.363131802713664,9.79474883030212,89.17090293882492,11.367659448230857,2.3421824342023565,76.70185666069221,1006.8478256609869,2021-01-03,0,0,0,44,2,,5,6,3,1,1,3,53,1,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 06:00:00,Alentejo,475.4654292723496,Évora,38.57,-7.91,11.943815230492046,11.385594060692013,75.82320581984202,11.164423396000654,0.951947829044054,95.79431604466686,1016.3813606763052,2021-01-03,0,0,0,44,2,,6,6,3,1,1,3,53,1,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 07:00:00,Alentejo,518.5704231502973,Évora,38.57,-7.91,9.76073906611697,9.131408602759576,74.55537076204209,12.586609267147887,0.0,48.72006430981606,1013.7230898269747,2021-01-03,0,0,0,44,2,,7,6,3,1,1,3,53,1,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 08:00:00,Alentejo,540.9538518683893,Évora,38.57,-7.91,11.985652368265438,11.51943639303673,86.74193205128242,9.32431950457418,2.271337745809503,94.23277876869247,1009.310353309989,2021-01-03,0,0,0,44,2,,8,6,3,1,1,3,53,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 09:00:00,Alentejo,564.7940266859271,Évora,38.57,-7.91,11.520594662898064,11.029649740885539,77.9253639501636,9.818898440250532,1.1108559936839175,80.51050508534439,1014.6216364565537,2021-01-03,0,0,0,44,2,,9,6,3,1,1,3,53,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 10:00:00,Alentejo,545.5073544200236,Évora,38.57,-7.91,11.860978295234899,11.288312580980877,78.34390422149612,11.45331428508045,2.226852160211088,74.31180921479866,1016.6252451078673,2021-01-03,0,0,0,44,2,,10,6,3,1,1,3,53,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 11:00:00,Alentejo,601.267648312494,Évora,38.57,-7.91,12.81922906304888,12.331983489645836,70.94612030635265,9.74491146806086,2.491845718594899,64.28677838204757,1015.0017744923576,2021-01-03,0,0,0,44,2,,11,6,3,1,1,3,53,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 12:00:00,Alentejo,691.322568171484,Évora,38.57,-7.91,13.890686694735805,13.319256003658428,67.37948077041463,11.428613821547547,0.0,53.411734912957066,1017.0249669849304,2021-01-03,0,0,0,44,2,,12,6,3,1,1,3,53,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 13:00:00,Alentejo,720.4375183539553,Évora,38.57,-7.91,13.636809096508735,13.032037909401314,77.4937857519938,12.095423742148418,0.0,42.68033777892821,1013.2457423174571,2021-01-03,0,0,0,44,2,,13,6,3,1,1,3,53,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 14:00:00,Alentejo,656.1742337668393,Évora,38.57,-7.91,14.098723964905,13.609490830406008,78.84003943814405,9.78466268997983,2.3143068554042228,74.27545594360512,1013.770888997041,2021-01-03,0,0,0,44,2,,14,6,3,1,1,3,53,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 15:00:00,Alentejo,668.173168240296,Évora,38.57,-7.91,10.819097636807083,10.391489752247033,83.41111933948264,8.552157691201021,0.3318445938644783,87.25283251998763,1015.67185980463,2021-01-03,0,0,0,44,2,,15,6,3,1,1,3,53,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
2021-01-03 16:00:00,Alentejo,632.81406415456,Évora,38.57,-7.91,14.004047894046348,13.562672578947366,87.56155802425388,8.827506301979641,0.0,46.83957124271858,1010.1296397475269,2021-01-03,0,0,0,44,2,,16,6,3,1,1,3,53,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.051619667223253764,0.998666816288476
